2)regulatorName,3)RegulatorGeneName,5)regulatedName,6)function,7)confidenceLevel 
MetR,metR,metR,-,S 
ArgR,argR,hisM,-,C 
ArgR,argR,argA,-,S 
ArgR,argR,argB,-,C 
ArgR,argR,argC,-,C 
ArgR,argR,argD,-,S 
ArgR,argR,argF,-,C 
ArgR,argR,argG,-,S 
ArgR,argR,argI,-,C 
ArgR,argR,argR,-,S 
ArgR,argR,aroK,-,S 
ArgR,argR,aroP,+,S 
ArgR,argR,carA,-,C 
ArgR,argR,carB,-,C 
ArgR,argR,cvpA,-,S 
ArgR,argR,dacC,-,S 
ArgR,argR,ftsZ,-,S 
ArgR,argR,gltB,-,S 
ArgR,argR,gltD,-,S 
ArgR,argR,gltP,+,S 
ArgR,argR,hisP,-,C 
ArgR,argR,infB,-,S 
ArgR,argR,waaA,-,S 
ArgR,argR,lrp,-,S 
ArgR,argR,nusA,-,S 
ArgR,argR,pfkB,-,S 
ArgR,argR,pnp,-,S 
ArgR,argR,rpsO,-,S 
ArgR,argR,yffB,+,S 
ArgR,argR,truB,-,S 
ArgR,argR,rbfA,-,S 
ArgR,argR,rimP,-,S 
ArgR,argR,argH,-,C 
ArgR,argR,mukE,-,S 
ArgR,argR,hisL,-,S 
ArgR,argR,pyrL,-,S 
ArgR,argR,argE,-,C 
ArgR,argR,dps,-,S 
ArgR,argR,gltF,-,S 
ArgR,argR,stpA,-,S 
ArgR,argR,yaaU,+,S 
ArgR,argR,artP,-,C 
ArgR,argR,artI,-,C 
ArgR,argR,artQ,-,C 
ArgR,argR,artM,-,C 
ArgR,argR,artJ,-,C 
ArgR,argR,potF,-,S 
ArgR,argR,puuB,+,S 
ArgR,argR,hisJ,-,C 
ArgR,argR,hisQ,-,C 
ArgR,argR,metY,-,S 
ArgR,argR,mcaS,-,S 
ArgR,argR,ykgA,+,S 
ArgR,argR,lysO,-,C 
ArgR,argR,ydgI,-,S 
ArgR,argR,astE,+,C 
ArgR,argR,astB,+,C 
ArgR,argR,astD,+,C 
ArgR,argR,astA,+,C 
ArgR,argR,astC,+,S 
ArgR,argR,hchA,-,S 
ArgR,argR,yfcC,-,S 
ArgR,argR,eutS,+,S 
ArgR,argR,yraQ,+,S 
ArgR,argR,yhcC,-,C 
PspF,pspF,pspA,+,C 
PspF,pspF,pspB,+,C 
PspF,pspF,pspC,+,C 
PspF,pspF,pspD,+,C 
PspF,pspF,pspE,+,C 
PspF,pspF,pspG,+,C 
PspF,pspF,pspF,-,C 
PspF,pspF,pspH,+,C 
NorR,norR,norR,-,C 
NorR,norR,norW,+,C 
NorR,norR,norV,+,C 
CreB,creB,ackA,+,W 
CreB,creB,creD,+,S 
CreB,creB,malE,-,W 
CreB,creB,malF,-,W 
CreB,creB,malG,-,W 
CreB,creB,parE,+,W 
CreB,creB,recG,+,W 
CreB,creB,cbrA,+,W 
CreB,creB,cbrB,+,W 
CreB,creB,talA,+,W 
CreB,creB,nudF,+,W 
CreB,creB,pta,+,W 
CreB,creB,malH,-,W 
CreB,creB,yqiA,+,W 
CreB,creB,cpdA,+,W 
CreB,creB,yqiB,+,W 
PaaX,paaX,paaZ,-,C 
PaaX,paaX,paaA,-,C 
PaaX,paaX,paaB,-,C 
PaaX,paaX,paaC,-,C 
PaaX,paaX,paaD,-,C 
PaaX,paaX,paaE,-,C 
PaaX,paaX,paaF,-,C 
PaaX,paaX,paaG,-,C 
PaaX,paaX,paaH,-,C 
PaaX,paaX,paaI,-,C 
PaaX,paaX,paaJ,-,C 
PaaX,paaX,paaK,-,C 
PaaX,paaX,paaX,-,S 
PaaX,paaX,paaY,-,S 
CytR,cytR,cdd,-,C 
CytR,cytR,cytR,-,C 
CytR,cytR,deoA,-,C 
CytR,cytR,deoB,-,C 
CytR,cytR,deoC,-,C 
CytR,cytR,deoD,-,C 
CytR,cytR,nupG,-,S 
CytR,cytR,ppiA,-,S 
CytR,cytR,rpoH,-,S 
CytR,cytR,tsx,-,C 
CytR,cytR,udp,-,C 
CytR,cytR,nupC,-,W 
CytR,cytR,ycdZ,-,W 
MatA,matA,flhC,-,S 
MatA,matA,flhD,-,S 
MatA,matA,fliC,-,S 
MatA,matA,fliA,-,S 
MatA,matA,fliZ,-,S 
MatA,matA,ecpA,+,S 
MatA,matA,matA,+,S 
MatA,matA,tcyJ,-,S 
MatA,matA,fliX,-,S 
BolA,bolA,ampC,-+,W 
BolA,bolA,dacC,-+,W 
BolA,bolA,fimH,+,W 
BolA,bolA,mreB,-,S 
BolA,bolA,mreC,-,S 
BolA,bolA,mreD,-,S 
BolA,bolA,csgA,+,W 
BolA,bolA,csgG,+,W 
BolA,bolA,csgF,+,W 
BolA,bolA,csgE,+,W 
BolA,bolA,csgD,+,W 
RcsAB,rcsB;rcsA,flhC,-,C 
RcsAB,rcsB;rcsA,flhD,-,C 
RcsAB,rcsB;rcsA,rcsA,+,W 
RcsAB,rcsB;rcsA,yjbE,+,W 
RcsAB,rcsB;rcsA,yjbF,+,W 
RcsAB,rcsB;rcsA,yjbG,+,W 
RcsAB,rcsB;rcsA,yjbH,+,W 
RcsAB,rcsB;rcsA,csgG,-,W 
RcsAB,rcsB;rcsA,csgF,-,W 
RcsAB,rcsB;rcsA,csgE,-,W 
RcsAB,rcsB;rcsA,csgD,-,W 
RcsAB,rcsB;rcsA,wcaB,+,W 
RcsAB,rcsB;rcsA,wcaA,+,C 
RcsAB,rcsB;rcsA,wzc,+,C 
RcsAB,rcsB;rcsA,wzb,+,C 
RcsAB,rcsB;rcsA,wza,+,W 
YgiV,ygiV,mcbR,-,S 
CaiF,caiF,caiD,+,S 
CaiF,caiF,caiC,+,S 
CaiF,caiF,caiB,+,S 
CaiF,caiF,caiA,+,S 
CaiF,caiF,caiT,+,S 
CaiF,caiF,fixA,+,S 
CaiF,caiF,fixB,+,S 
CaiF,caiF,fixC,+,S 
CaiF,caiF,fixX,+,S 
CaiF,caiF,caiE,+,S 
CusR,cusR,cyoA,+,W 
CusR,cusR,cyoB,+,W 
CusR,cusR,cyoC,+,W 
CusR,cusR,cyoD,+,W 
CusR,cusR,cyoE,+,W 
CusR,cusR,cusA,+,C 
CusR,cusR,cusS,+,C 
CusR,cusR,cusR,+,C 
CusR,cusR,cusC,+,C 
CusR,cusR,cusF,+,C 
CusR,cusR,cusB,+,C 
CusR,cusR,hiuH,+,C 
CusR,cusR,msrP,+,C 
CusR,cusR,msrQ,+,C 
PurR,purR,carA,-,S 
PurR,purR,carB,-,S 
PurR,purR,cvpA,-,C 
PurR,purR,gcvH,-,W 
PurR,purR,glnB,-,S 
PurR,purR,glyA,-,C 
PurR,purR,guaA,-,S 
PurR,purR,guaB,-,S 
PurR,purR,prs,-,S 
PurR,purR,purA,-,S 
PurR,purR,purC,-,C 
PurR,purR,purD,-,C 
PurR,purR,purE,-,S 
PurR,purR,purF,-,C 
PurR,purR,purH,-,C 
PurR,purR,purK,-,S 
PurR,purR,purL,-,S 
PurR,purR,purM,-,C 
PurR,purR,purN,-,C 
PurR,purR,purR,-,C 
PurR,purR,pyrC,-,C 
PurR,purR,pyrD,-,S 
PurR,purR,speA,-,S 
PurR,purR,speB,-,S 
PurR,purR,ubiX,-,C 
PurR,purR,purB,-,S 
PurR,purR,codA,-,S 
PurR,purR,codB,-,S 
PurR,purR,hflD,-,S 
PurR,purR,gcvT,-,W 
PurR,purR,purT,-,C 
PurR,purR,gcvP,-,W 
HigBA,higA;higB,higA,-,S 
HigBA,higA;higB,higB,-,S 
GadRcs,rcsB;gadE,aslB,+,S 
GadRcs,rcsB;gadE,cadA,+,S 
GadRcs,rcsB;gadE,cadB,+,S 
GadRcs,rcsB;gadE,dctR,+,S 
GadRcs,rcsB;gadE,slp,+,S 
GadRcs,rcsB;gadE,yhiM,+,S 
GadRcs,rcsB;gadE,gadX,+,C 
GadRcs,rcsB;gadE,adiC,+,S 
GadRcs,rcsB;gadE,gadA,+,C 
RcnR,rcnR,rcnR,-,S 
RcnR,rcnR,rcnA,-,S 
RcnR,rcnR,rcnB,-,S 
MarR,marR,marA,-,C 
MarR,marR,marR,-,C 
MarR,marR,marB,-,C 
FadR,fadR,accD,+,S 
FadR,fadR,fabA,+,S 
FadR,fadR,fabB,+,S 
FadR,fadR,accB,+,S 
FadR,fadR,accC,+,S 
FadR,fadR,fabH,+,C 
FadR,fadR,fadA,-,W 
FadR,fadR,fadB,-,W 
FadR,fadR,fadL,-,C 
FadR,fadR,fadR,+,W 
FadR,fadR,iclR,+,C 
FadR,fadR,fabD,+,C 
FadR,fadR,fabG,+,C 
FadR,fadR,uspA,-,C 
FadR,fadR,fabI,+,S 
FadR,fadR,fadD,-,S 
FadR,fadR,accA,+,S 
FadR,fadR,sroD,-,S 
FadR,fadR,fadH,-,S 
FadR,fadR,fadE,-,C 
FadR,fadR,fadM,-,W 
FadR,fadR,fadJ,-,C 
FadR,fadR,fadI,-,C 
FeaR,feaR,tynA,+,C 
FeaR,feaR,feaB,+,C 
FNR,fnr,dcuB,+,W 
FNR,fnr,cydC,+,W 
FNR,fnr,garL,+,W 
FNR,fnr,aceE,-+,S 
FNR,fnr,aceF,-+,S 
FNR,fnr,ackA,+,W 
FNR,fnr,adhE,+,S 
FNR,fnr,aldA,-,W 
FNR,fnr,ansB,+,S 
FNR,fnr,arcA,-+,S 
FNR,fnr,aroP,+,S 
FNR,fnr,aspA,+,S 
FNR,fnr,aspC,-+,W 
FNR,fnr,cadC,+,W 
FNR,fnr,cheB,+,W 
FNR,fnr,cheR,+,W 
FNR,fnr,cheY,+,W 
FNR,fnr,cheZ,+,W 
FNR,fnr,moeA,-,S 
FNR,fnr,moeB,-,S 
FNR,fnr,cydA,-+,C 
FNR,fnr,cydB,-+,C 
FNR,fnr,cyoA,-,W 
FNR,fnr,cyoB,-,W 
FNR,fnr,cyoC,-,W 
FNR,fnr,cyoD,-,W 
FNR,fnr,cyoE,-,W 
FNR,fnr,cysG,+,C 
FNR,fnr,dmsA,+,C 
FNR,fnr,dmsB,+,C 
FNR,fnr,dmsC,+,C 
FNR,fnr,dppA,-,W 
FNR,fnr,entF,+,S 
FNR,fnr,acrE,+,W 
FNR,fnr,acrF,+,W 
FNR,fnr,fdhF,+,W 
FNR,fnr,fepE,+,S 
FNR,fnr,fes,+,S 
FNR,fnr,fhlA,+,S 
FNR,fnr,fnr,-+,S 
FNR,fnr,frdA,+,S 
FNR,fnr,frdB,+,S 
FNR,fnr,frdC,+,S 
FNR,fnr,frdD,+,S 
FNR,fnr,fumA,-,W 
FNR,fnr,fumB,+,W 
FNR,fnr,fumC,-,W 
FNR,fnr,gcvH,+,W 
FNR,fnr,gdhA,+,W 
FNR,fnr,glpA,+,W 
FNR,fnr,glpB,+,W 
FNR,fnr,glpC,+,W 
FNR,fnr,glpQ,+,W 
FNR,fnr,glpT,+,W 
FNR,fnr,gltB,-,S 
FNR,fnr,gltD,-,S 
FNR,fnr,gnd,-,W 
FNR,fnr,hemA,-,S 
FNR,fnr,hmp,-,C 
FNR,fnr,hypB,+,S 
FNR,fnr,hypC,+,S 
FNR,fnr,hypD,+,S 
FNR,fnr,hypE,+,S 
FNR,fnr,katG,+,S 
FNR,fnr,lpd,-+,W 
FNR,fnr,malP,+,W 
FNR,fnr,malQ,+,W 
FNR,fnr,narG,+,C 
FNR,fnr,narH,+,C 
FNR,fnr,narI,+,C 
FNR,fnr,narJ,+,C 
FNR,fnr,narK,+,C 
FNR,fnr,narL,-,S 
FNR,fnr,narX,-,S 
FNR,fnr,ndh,-,C 
FNR,fnr,nirB,+,C 
FNR,fnr,nirC,+,C 
FNR,fnr,nirD,+,C 
FNR,fnr,pflB,+,C 
FNR,fnr,pstS,+,W 
FNR,fnr,phoU,+,W 
FNR,fnr,poxB,+,C 
FNR,fnr,prfA,-,S 
FNR,fnr,pstA,+,W 
FNR,fnr,pstB,+,W 
FNR,fnr,pstC,+,W 
FNR,fnr,purM,-,C 
FNR,fnr,purN,-,C 
FNR,fnr,pykA,+,S 
FNR,fnr,rplB,+,W 
FNR,fnr,rplC,+,W 
FNR,fnr,rplD,+,W 
FNR,fnr,rplM,-,W 
FNR,fnr,rplP,+,W 
FNR,fnr,rplS,-,W 
FNR,fnr,rplT,-,W 
FNR,fnr,rplV,+,W 
FNR,fnr,rplW,+,W 
FNR,fnr,rpmC,+,W 
FNR,fnr,rpsC,+,W 
FNR,fnr,rpsI,-,W 
FNR,fnr,rpsJ,+,W 
FNR,fnr,rpsP,-,W 
FNR,fnr,rpsQ,+,W 
FNR,fnr,rpsS,+,W 
FNR,fnr,sdhA,-,W 
FNR,fnr,sdhB,-,W 
FNR,fnr,sdhC,-,W 
FNR,fnr,sdhD,-,W 
FNR,fnr,sodA,-,W 
FNR,fnr,soxR,-,W 
FNR,fnr,soxS,-,W 
FNR,fnr,sucA,-,W 
FNR,fnr,sucB,-,W 
FNR,fnr,sucC,-,W 
FNR,fnr,sucD,-,W 
FNR,fnr,tap,+,W 
FNR,fnr,tar,+,W 
FNR,fnr,tdcA,+,W 
FNR,fnr,tdcB,+,W 
FNR,fnr,tdcC,+,W 
FNR,fnr,thrA,+,S 
FNR,fnr,trmD,-,W 
FNR,fnr,ung,+,S 
FNR,fnr,pdhR,-+,S 
FNR,fnr,ompW,-+,C 
FNR,fnr,hyfA,-,W 
FNR,fnr,rimM,-,W 
FNR,fnr,tdcD,+,W 
FNR,fnr,garK,+,W 
FNR,fnr,garR,+,W 
FNR,fnr,zwf,-,W 
FNR,fnr,dcuA,+,S 
FNR,fnr,fdnG,-+,C 
FNR,fnr,fdnH,-+,C 
FNR,fnr,fdnI,-+,C 
FNR,fnr,ycaC,-,W 
FNR,fnr,focA,+,C 
FNR,fnr,pheM,-,W 
FNR,fnr,hyfB,-,W 
FNR,fnr,ygbA,-,W 
FNR,fnr,acnA,-,W 
FNR,fnr,upp,+,S 
FNR,fnr,ubiC,-,W 
FNR,fnr,ubiA,-,W 
FNR,fnr,cydD,+,W 
FNR,fnr,glnD,-+,W 
FNR,fnr,nrdD,+,C 
FNR,fnr,gcvT,+,W 
FNR,fnr,scpA,+,W 
FNR,fnr,argK,+,W 
FNR,fnr,gltF,-,S 
FNR,fnr,nikR,+,C 
FNR,fnr,pepT,+,W 
FNR,fnr,caiD,+,W 
FNR,fnr,caiC,+,W 
FNR,fnr,caiB,+,W 
FNR,fnr,caiA,+,W 
FNR,fnr,caiT,+,W 
FNR,fnr,fixA,+,W 
FNR,fnr,fixB,+,W 
FNR,fnr,fixC,+,W 
FNR,fnr,fixX,+,W 
FNR,fnr,moaA,+,S 
FNR,fnr,moaB,+,S 
FNR,fnr,moaD,+,S 
FNR,fnr,moaE,+,S 
FNR,fnr,ydeJ,+,W 
FNR,fnr,moaC,+,S 
FNR,fnr,viaA,+,C 
FNR,fnr,ravA,+,C 
FNR,fnr,nuoM,-,S 
FNR,fnr,nuoF,-,S 
FNR,fnr,nrfA,+,C 
FNR,fnr,grcA,-+,S 
FNR,fnr,gcvP,+,W 
FNR,fnr,amtB,-+,W 
FNR,fnr,nrfB,+,C 
FNR,fnr,nrfC,+,C 
FNR,fnr,nrfD,+,C 
FNR,fnr,nrfE,+,C 
FNR,fnr,nrfF,+,C 
FNR,fnr,nrfG,+,C 
FNR,fnr,yeiL,-,W 
FNR,fnr,ccmH,+,C 
FNR,fnr,ccmG,+,C 
FNR,fnr,ccmF,+,C 
FNR,fnr,ccmE,+,C 
FNR,fnr,ccmC,+,C 
FNR,fnr,ccmB,+,C 
FNR,fnr,ccmA,+,C 
FNR,fnr,napC,+,C 
FNR,fnr,napB,+,C 
FNR,fnr,napH,+,C 
FNR,fnr,napG,+,C 
FNR,fnr,napA,+,C 
FNR,fnr,napF,+,C 
FNR,fnr,nikA,+,C 
FNR,fnr,nikB,+,C 
FNR,fnr,nikC,+,C 
FNR,fnr,nikD,+,C 
FNR,fnr,nikE,+,C 
FNR,fnr,nuoA,-,S 
FNR,fnr,nuoB,-,S 
FNR,fnr,nuoC,-,S 
FNR,fnr,nuoE,-,S 
FNR,fnr,nuoG,-,S 
FNR,fnr,nuoH,-,S 
FNR,fnr,nuoI,-,S 
FNR,fnr,nuoJ,-,S 
FNR,fnr,nuoK,-,S 
FNR,fnr,nuoL,-,S 
FNR,fnr,nuoN,-,S 
FNR,fnr,feoA,+,S 
FNR,fnr,feoB,+,S 
FNR,fnr,ompX,-,W 
FNR,fnr,uraA,+,S 
FNR,fnr,napD,+,C 
FNR,fnr,ccmD,+,C 
FNR,fnr,glnK,-+,W 
FNR,fnr,pitA,+,W 
FNR,fnr,gadW,-,W 
FNR,fnr,gadX,-,W 
FNR,fnr,ccp,+,S 
FNR,fnr,bcsZ,+,W 
FNR,fnr,bcsB,+,W 
FNR,fnr,yibN,+,S 
FNR,fnr,ssuB,+,W 
FNR,fnr,msrB,-,S 
FNR,fnr,ychO,-,W 
FNR,fnr,prmC,-,S 
FNR,fnr,norW,-,W 
FNR,fnr,garD,+,S 
FNR,fnr,caiE,+,W 
FNR,fnr,dppB,-,W 
FNR,fnr,dppC,-,W 
FNR,fnr,dppD,-,W 
FNR,fnr,dppF,-,W 
FNR,fnr,uxaA,+,W 
FNR,fnr,garP,+,W 
FNR,fnr,feoC,+,S 
FNR,fnr,emrY,+,W 
FNR,fnr,metV,+,S 
FNR,fnr,rnpB,+,W 
FNR,fnr,gadA,-,W 
FNR,fnr,ybdZ,+,S 
FNR,fnr,fnrS,+,C 
FNR,fnr,idlP,+,W 
FNR,fnr,gndA,-,W 
FNR,fnr,ymjE,-,W 
FNR,fnr,sdhX,-,W 
FNR,fnr,caiF,+,S 
FNR,fnr,ybdN,+,W 
FNR,fnr,citG,-,W 
FNR,fnr,citX,-,W 
FNR,fnr,citF,-,W 
FNR,fnr,citE,-,W 
FNR,fnr,citD,-,W 
FNR,fnr,citC,-,W 
FNR,fnr,dpiB,-,W 
FNR,fnr,dpiA,-,W 
FNR,fnr,dcuC,+,S 
FNR,fnr,hcr,+,C 
FNR,fnr,hcp,+,C 
FNR,fnr,ssuC,+,W 
FNR,fnr,ssuD,+,W 
FNR,fnr,ssuA,+,W 
FNR,fnr,ssuE,+,W 
FNR,fnr,iraM,+,W 
FNR,fnr,hlyE,+,S 
FNR,fnr,puuP,-,W 
FNR,fnr,puuA,-,W 
FNR,fnr,tpx,-,W 
FNR,fnr,ortT,+,S 
FNR,fnr,ydfZ,+,S 
FNR,fnr,ydfO,+,S 
FNR,fnr,ynfE,+,C 
FNR,fnr,ynfF,+,C 
FNR,fnr,ynfG,+,C 
FNR,fnr,ynfH,+,C 
FNR,fnr,dmsD,+,C 
FNR,fnr,bidA,+,S 
FNR,fnr,ydhT,+,C 
FNR,fnr,ydhU,+,C 
FNR,fnr,ydhX,+,C 
FNR,fnr,ydhW,+,C 
FNR,fnr,ydhV,+,C 
FNR,fnr,ydhY,+,C 
FNR,fnr,yecR,+,W 
FNR,fnr,nac,-,W 
FNR,fnr,yfcZ,+,S 
FNR,fnr,emrK,+,W 
FNR,fnr,yffS,+,S 
FNR,fnr,hyfC,-,W 
FNR,fnr,hyfD,-,W 
FNR,fnr,hyfE,-,W 
FNR,fnr,hyfF,-,W 
FNR,fnr,hyfG,-,W 
FNR,fnr,hyfH,-,W 
FNR,fnr,hyfI,-,W 
FNR,fnr,hyfJ,-,W 
FNR,fnr,hyfR,-,W 
FNR,fnr,focB,-,W 
FNR,fnr,pdeF,+,C 
FNR,fnr,norV,-,W 
FNR,fnr,mltA,+,S 
FNR,fnr,xdhA,+,W 
FNR,fnr,xdhB,+,W 
FNR,fnr,xdhC,+,W 
FNR,fnr,scpB,+,W 
FNR,fnr,scpC,+,W 
FNR,fnr,nfeR,+,W 
FNR,fnr,aer,+,S 
FNR,fnr,tdcG,+,W 
FNR,fnr,tdcF,+,W 
FNR,fnr,tdcE,+,W 
FNR,fnr,ysgA,-,W 
FNR,fnr,dcuR,+,W 
FNR,fnr,dcuS,+,W 
FNR,fnr,ytfE,-,W 
FNR,fnr,iraD,+,W 
FNR,fnr,nrdG,+,C 
FNR,fnr,uxaC,+,W 
FNR,fnr,gapC,-,W 
FNR,fnr,narS,+,C 
YefM,yefM,yefM,-,C 
YefM,yefM,yoeB,-,C 
NadR,nadR,nadA,-,W 
NadR,nadR,nadB,-,C 
NadR,nadR,pncB,-,W 
NadR,nadR,pnuC,-,W 
YdfH,rspR,rspB,-,S 
YdfH,rspR,rspA,-,S 
AlpA,alpA,phoB,-,W 
AlpA,alpA,phoR,-,W 
AlpA,alpA,intA,+,W 
CdaR,cdaR,garL,+,W 
CdaR,cdaR,garK,+,W 
CdaR,cdaR,garR,+,W 
CdaR,cdaR,cdaR,+,W 
CdaR,cdaR,garD,+,W 
CdaR,cdaR,garP,+,W 
CdaR,cdaR,rnpB,+,W 
CdaR,cdaR,gudD,+,W 
CdaR,cdaR,gudX,+,W 
CdaR,cdaR,gudP,+,W 
IlvY,ilvY,ilvC,+,C 
IlvY,ilvY,ilvY,-,C 
Nac,nac,ispB,-,S 
Nac,nac,aceB,-,S 
Nac,nac,ackA,+,S 
Nac,nac,amn,-,S 
Nac,nac,ampD,-,S 
Nac,nac,cysQ,+,S 
Nac,nac,ansB,-,S 
Nac,nac,araE,-,S 
Nac,nac,araF,-,S 
Nac,nac,aroD,-,S 
Nac,nac,aroE,-,S 
Nac,nac,aroF,-,S 
Nac,nac,asnA,-,S 
Nac,nac,asnC,-,S 
Nac,nac,bfr,+,S 
Nac,nac,bglB,-,S 
Nac,nac,bisC,+,S 
Nac,nac,cheA,+,S 
Nac,nac,moeA,+,S 
Nac,nac,cpdB,-,S 
Nac,nac,cydA,+,S 
Nac,nac,cynT,-,S 
Nac,nac,cysJ,-,S 
Nac,nac,cysS,-,S 
Nac,nac,dapB,-,S 
Nac,nac,dcm,-,S 
Nac,nac,dcp,+,S 
Nac,nac,ddlA,-,S 
Nac,nac,dld,-,S 
Nac,nac,dnaA,-,S 
Nac,nac,mltD,-,S 
Nac,nac,dppA,-,S 
Nac,nac,acrE,-,S 
Nac,nac,fepE,-,S 
Nac,nac,fliC,-,S 
Nac,nac,fucA,-,S 
Nac,nac,gabT,+,S 
Nac,nac,gdhA,-,S 
Nac,nac,mnmG,-,S 
Nac,nac,glpK,-,S 
Nac,nac,gltA,-,S 
Nac,nac,gltB,-,W 
Nac,nac,gltD,-,W 
Nac,nac,gltP,-,S 
Nac,nac,gor,-,S 
Nac,nac,hemB,-,S 
Nac,nac,hemH,-,S 
Nac,nac,hfq,-,S 
Nac,nac,htpG,-,S 
Nac,nac,htpX,-,S 
Nac,nac,hupA,+,S 
Nac,nac,icd,+,S 
Nac,nac,ilvN,-,S 
Nac,nac,intD,-,S 
Nac,nac,katG,-,S 
Nac,nac,kbl,-,S 
Nac,nac,kdsA,-,S 
Nac,nac,lepA,+,S 
Nac,nac,lepB,-,S 
Nac,nac,leuO,-,S 
Nac,nac,livH,+,S 
Nac,nac,livK,-,S 
Nac,nac,livM,-,S 
Nac,nac,lrp,-,S 
Nac,nac,lysA,+,S 
Nac,nac,lysR,-,S 
Nac,nac,lysU,-,S 
Nac,nac,malI,-,S 
Nac,nac,malY,-,S 
Nac,nac,map,+,S 
Nac,nac,mcrB,-,S 
Nac,nac,metE,+,S 
Nac,nac,metR,-,S 
Nac,nac,mglA,-,S 
Nac,nac,mglB,-,S 
Nac,nac,groS,+,S 
Nac,nac,mreC,-,S 
Nac,nac,nanA,-,S 
Nac,nac,narK,-,S 
Nac,nac,narX,-,S 
Nac,nac,nusA,-,S 
Nac,nac,nusB,-,S 
Nac,nac,ompA,-,S 
Nac,nac,ompF,-,S 
Nac,nac,ompR,-,S 
Nac,nac,ompT,-,S 
Nac,nac,oppA,+,S 
Nac,nac,oppC,-,S 
Nac,nac,osmB,+,S 
Nac,nac,pfkB,+,S 
Nac,nac,phoB,-,S 
Nac,nac,pstS,-,S 
Nac,nac,pldA,-,S 
Nac,nac,pntA,-,S 
Nac,nac,polA,-,S 
Nac,nac,ppc,-,S 
Nac,nac,ppiB,-,S 
Nac,nac,pstC,-,S 
Nac,nac,ptrA,-,S 
Nac,nac,pyrB,-,S 
Nac,nac,rcsA,-,S 
Nac,nac,rep,-,S 
Nac,nac,rfaH,+,S 
Nac,nac,fliD,-,S 
Nac,nac,rpmH,+,S 
Nac,nac,rpoZ,-,S 
Nac,nac,sdaA,-,S 
Nac,nac,sdhC,+,S 
Nac,nac,sdiA,-,S 
Nac,nac,serA,-,S 
Nac,nac,gmk,+,S 
Nac,nac,srlR,-,S 
Nac,nac,sucA,-,S 
Nac,nac,tdcA,-,S 
Nac,nac,tdcR,-,S 
Nac,nac,thrS,-,S 
Nac,nac,tnaA,-,S 
Nac,nac,tnaB,-,S 
Nac,nac,tolB,-,S 
Nac,nac,trxB,-,S 
Nac,nac,uhpA,-,S 
Nac,nac,sbcD,-,S 
Nac,nac,yajD,-,S 
Nac,nac,ybgC,-,S 
Nac,nac,uvrY,-,S 
Nac,nac,xapR,-,S 
Nac,nac,ppdC,+,S 
Nac,nac,ygdB,-,S 
Nac,nac,argO,+,S 
Nac,nac,yhaB,+,S 
Nac,nac,rimP,-,S 
Nac,nac,mscL,-,S 
Nac,nac,bfd,-,S 
Nac,nac,mioC,-,S 
Nac,nac,ydiB,-,S 
Nac,nac,pdeL,-,S 
Nac,nac,ycaC,-,S 
Nac,nac,ycaD,-,S 
Nac,nac,chpS,-,S 
Nac,nac,ychA,-,S 
Nac,nac,iraP,-,S 
Nac,nac,yifB,-,S 
Nac,nac,ilvL,+,S 
Nac,nac,tnaC,+,S 
Nac,nac,pyrL,+,S 
Nac,nac,leuL,+,S 
Nac,nac,wzzE,+,S 
Nac,nac,dsbA,-,S 
Nac,nac,codA,+,C 
Nac,nac,codB,+,C 
Nac,nac,gabD,+,S 
Nac,nac,gabP,+,S 
Nac,nac,ligB,-,S 
Nac,nac,lysP,-,S 
Nac,nac,waaG,-,S 
Nac,nac,mdtG,-,S 
Nac,nac,gspO,+,S 
Nac,nac,amiB,-,S 
Nac,nac,bglH,-,S 
Nac,nac,ubiA,-,S 
Nac,nac,ahpC,+,S 
Nac,nac,uspA,-,S 
Nac,nac,osmY,-,S 
Nac,nac,dadA,+,S 
Nac,nac,cynR,-,S 
Nac,nac,msrA,+,S 
Nac,nac,marR,+,S 
Nac,nac,gcvT,-,S 
Nac,nac,yigI,+,S 
Nac,nac,yigL,+,S 
Nac,nac,pabC,-,S 
Nac,nac,holE,-,S 
Nac,nac,gltF,-+,S 
Nac,nac,yhcA,-,S 
Nac,nac,ycgB,-,S 
Nac,nac,ybfC,-,S 
Nac,nac,cfa,-,S 
Nac,nac,ibpA,+,S 
Nac,nac,wrbA,+,S 
Nac,nac,gadE,+,S 
Nac,nac,nadC,-,S 
Nac,nac,greB,-,S 
Nac,nac,ygiF,-,S 
Nac,nac,evgA,-,S 
Nac,nac,eptA,-,S 
Nac,nac,eamA,-,S 
Nac,nac,ydeE,+,S 
Nac,nac,yafC,-,S 
Nac,nac,yafD,+,S 
Nac,nac,yadC,-,S 
Nac,nac,yicJ,+,S 
Nac,nac,nudC,-,S 
Nac,nac,yidQ,+,S 
Nac,nac,yieE,-,S 
Nac,nac,yieH,-,S 
Nac,nac,cbrB,-,S 
Nac,nac,cbrC,-,S 
Nac,nac,yieP,-,S 
Nac,nac,phoH,-,S 
Nac,nac,rsd,-,S 
Nac,nac,nfrB,-,S 
Nac,nac,ybbC,-,S 
Nac,nac,cmtB,+,S 
Nac,nac,cmtA,+,S 
Nac,nac,rlmM,+,S 
Nac,nac,hofC,-,S 
Nac,nac,torA,-,S 
Nac,nac,mobA,-,S 
Nac,nac,yihD,+,S 
Nac,nac,hemN,-,S 
Nac,nac,yihL,-,S 
Nac,nac,yihO,-,S 
