,gene_id,database,kegg_id
14876,b1816,KEGG_module,-
14877,b1817,KEGG_module,M00276
14878,b1818,KEGG_module,M00276
14879,b1818,KEGG_module,M00277
14880,b1818,KEGG_module,M00278
14881,b1819,KEGG_module,M00276
14882,b1820,KEGG_module,-
14883,b1821,KEGG_module,-
14884,b1822,KEGG_module,-
14885,b1823,KEGG_module,-
14886,b1824,KEGG_module,-
14887,b1825,KEGG_module,-
14888,b1826,KEGG_module,-
14889,b4536,KEGG_module,-
14890,b1827,KEGG_module,-
14891,b1828,KEGG_module,-
14892,b1829,KEGG_module,M00743
14893,b1830,KEGG_module,-
14894,b1831,KEGG_module,-
14895,b1832,KEGG_module,-
14896,b1833,KEGG_module,-
14897,b1834,KEGG_module,-
14898,b1835,KEGG_module,-
14899,b1836,KEGG_module,-
14900,b1837,KEGG_module,-
14901,b1838,KEGG_module,-
14902,b1839,KEGG_module,-
14903,b1840,KEGG_module,-
14904,b1841,KEGG_module,-
14905,b1842,KEGG_module,M00260
14906,b1843,KEGG_module,-
14907,b1844,KEGG_module,-
14908,b1845,KEGG_module,-
14909,b1846,KEGG_module,-
14910,b1847,KEGG_module,-
14911,b1848,KEGG_module,-
14912,b1849,KEGG_module,M00048
14913,b1850,KEGG_module,M00008
14914,b1850,KEGG_module,M00061
14915,b1850,KEGG_module,M00308
14916,b1850,KEGG_module,M00631
14917,b1851,KEGG_module,M00008
14918,b1852,KEGG_module,M00004
14919,b1852,KEGG_module,M00006
14920,b1852,KEGG_module,M00008
14921,b1853,KEGG_module,-
14922,b1854,KEGG_module,M00001
14923,b1854,KEGG_module,M00002
14924,b1854,KEGG_module,M00049
14925,b1854,KEGG_module,M00050
14926,b1855,KEGG_module,M00060
14927,b1856,KEGG_module,-
14928,b1857,KEGG_module,M00242
14929,b1858,KEGG_module,M00242
14930,b1859,KEGG_module,M00242
14931,b1860,KEGG_module,-
14932,b1861,KEGG_module,-
14933,b1862,KEGG_module,-
14934,b1863,KEGG_module,-
14935,b1864,KEGG_module,-
14936,b1865,KEGG_module,M00126
14937,b1866,KEGG_module,M00359
14938,b1866,KEGG_module,M00360
14939,b1867,KEGG_module,-
14940,b1868,KEGG_module,-
14941,b1869,KEGG_module,-
14942,b1870,KEGG_module,-
14943,b1871,KEGG_module,-
14944,b1872,KEGG_module,-
14945,b1873,KEGG_module,-
14946,b1874,KEGG_module,-
14947,b1875,KEGG_module,-
14948,b1876,KEGG_module,M00359
14949,b1876,KEGG_module,M00360
14950,b1877,KEGG_module,-
14951,b1878,KEGG_module,-
14952,b1879,KEGG_module,-
14953,b1880,KEGG_module,-
14954,b1881,KEGG_module,-
14955,b1882,KEGG_module,M00506
14956,b1883,KEGG_module,M00506
14957,b1884,KEGG_module,-
14958,b1885,KEGG_module,-
14959,b1886,KEGG_module,-
14960,b1887,KEGG_module,-
14961,b1888,KEGG_module,M00506
14962,b1889,KEGG_module,-
14963,b1890,KEGG_module,-
14964,b1891,KEGG_module,-
14965,b1892,KEGG_module,-
14966,b1893,KEGG_module,-
14967,b1894,KEGG_module,-
14968,b1895,KEGG_module,-
14969,b1896,KEGG_module,-
14970,b1897,KEGG_module,-
14971,b4460,KEGG_module,M00212
14972,b4460,KEGG_module,M00213
14973,b1900,KEGG_module,M00212
14974,b1900,KEGG_module,M00213
14975,b1901,KEGG_module,M00213
14976,b1902,KEGG_module,-
14977,b4537,KEGG_module,-
14978,b4663,KEGG_module,-
14979,b1904,KEGG_module,-
14980,b1905,KEGG_module,-
14981,b1906,KEGG_module,-
14982,b1907,KEGG_module,-
14983,b1908,KEGG_module,-
14984,b1912,KEGG_module,-
14985,b1913,KEGG_module,-
14986,b1914,KEGG_module,M00475
14987,b1915,KEGG_module,-
14988,b1916,KEGG_module,-
14989,b1917,KEGG_module,M00227
14990,b1917,KEGG_module,M00230
14991,b1917,KEGG_module,M00232
14992,b1917,KEGG_module,M00234
14993,b1917,KEGG_module,M00236
14994,b1918,KEGG_module,M00234
14995,b1918,KEGG_module,M00236
14996,b1919,KEGG_module,-
14997,b1920,KEGG_module,M00234
14998,b1921,KEGG_module,-
14999,b1922,KEGG_module,-
15000,b1923,KEGG_module,-
15001,b1924,KEGG_module,-
15002,b1925,KEGG_module,-
15003,b1926,KEGG_module,-
15004,b1927,KEGG_module,-
15005,b1928,KEGG_module,-
15006,b1929,KEGG_module,-
15007,b1930,KEGG_module,-
15008,b1931,KEGG_module,-
15009,b1932,KEGG_module,-
15010,b1937,KEGG_module,-
15011,b1938,KEGG_module,-
15012,b1939,KEGG_module,-
15013,b1940,KEGG_module,-
15014,b1941,KEGG_module,-
15015,b1942,KEGG_module,-
15016,b1943,KEGG_module,-
15017,b1944,KEGG_module,-
15018,b1945,KEGG_module,-
15019,b1946,KEGG_module,-
15020,b1947,KEGG_module,-
15021,b1948,KEGG_module,-
15022,b1949,KEGG_module,-
15023,b1950,KEGG_module,-
15024,b1951,KEGG_module,-
15025,b1952,KEGG_module,-
15026,b1953,KEGG_module,-
15027,b1955,KEGG_module,M00532
15028,b1956,KEGG_module,-
15029,b1957,KEGG_module,-
15030,b1958,KEGG_module,-
15031,b1959,KEGG_module,-
15032,b1960,KEGG_module,-
15033,b1961,KEGG_module,M00035
15034,b1962,KEGG_module,-
15035,b1963,KEGG_module,-
15036,b1967,KEGG_module,-
15037,b1968,KEGG_module,M00452
15038,b1968,KEGG_module,M00745
15039,b1969,KEGG_module,M00452
15040,b1969,KEGG_module,M00745
15041,b1970,KEGG_module,M00546
15042,b1971,KEGG_module,-
15043,b1972,KEGG_module,-
15044,b1973,KEGG_module,M00242
15045,b1974,KEGG_module,-
15046,b1976,KEGG_module,-
15047,b1978,KEGG_module,-
15048,b1981,KEGG_module,-
15049,b1982,KEGG_module,-
15050,b1983,KEGG_module,-
15051,b1985,KEGG_module,-
15052,b1987,KEGG_module,-
15053,b1988,KEGG_module,-
15054,b1990,KEGG_module,-
15055,b1991,KEGG_module,M00122
15056,b1992,KEGG_module,M00122
15057,b1993,KEGG_module,M00122
15058,b1994,KEGG_module,-
15059,b4582,KEGG_module,-
15060,b1996,KEGG_module,-
15061,b1997,KEGG_module,-
15062,b2000,KEGG_module,-
15063,b2001,KEGG_module,M00102
15064,b2002,KEGG_module,-
15065,b2003,KEGG_module,-
15066,b2004,KEGG_module,-
15067,b2005,KEGG_module,-
15068,b2006,KEGG_module,-
15069,b4538,KEGG_module,-
15070,b2007,KEGG_module,-
15071,b2008,KEGG_module,-
15072,b2009,KEGG_module,-
15073,b2010,KEGG_module,-
15074,b2011,KEGG_module,-
15075,b2012,KEGG_module,-
15076,b2013,KEGG_module,-
15077,b2014,KEGG_module,-
15078,b2015,KEGG_module,-
15079,b2016,KEGG_module,-
15080,b4539,KEGG_module,-
15081,b2017,KEGG_module,-
15082,b2019,KEGG_module,M00026
15083,b2020,KEGG_module,M00026
15084,b2021,KEGG_module,M00026
15085,b2022,KEGG_module,M00026
15086,b2023,KEGG_module,M00026
15087,b2024,KEGG_module,M00026
15088,b2025,KEGG_module,M00026
15089,b2026,KEGG_module,M00026
15090,b2027,KEGG_module,-
15091,b2028,KEGG_module,M00014
15092,b2028,KEGG_module,M00129
15093,b2028,KEGG_module,M00361
15094,b2028,KEGG_module,M00362
15095,b2029,KEGG_module,M00004
15096,b2029,KEGG_module,M00006
15097,b2030,KEGG_module,-
15098,b2032,KEGG_module,-
15099,b2033,KEGG_module,-
15100,b2034,KEGG_module,-
15101,b2035,KEGG_module,-
15102,b2036,KEGG_module,-
15103,b2037,KEGG_module,-
15104,b2038,KEGG_module,M00793
15105,b2039,KEGG_module,M00793
15106,b2040,KEGG_module,M00793
15107,b2041,KEGG_module,M00793
15108,b2042,KEGG_module,M00129
15109,b2042,KEGG_module,M00361
15110,b2042,KEGG_module,M00362
15111,b2042,KEGG_module,M00549
15112,b2043,KEGG_module,-
15113,b2044,KEGG_module,-
15114,b2045,KEGG_module,-
15115,b2046,KEGG_module,-
15116,b2047,KEGG_module,-
15117,b2048,KEGG_module,M00114
15118,b2049,KEGG_module,M00114
15119,b2049,KEGG_module,M00361
15120,b2049,KEGG_module,M00362
15121,b2050,KEGG_module,-
15122,b2051,KEGG_module,-
15123,b2052,KEGG_module,-
15124,b2053,KEGG_module,-
15125,b2054,KEGG_module,-
15126,b2055,KEGG_module,-
15127,b2056,KEGG_module,-
15128,b2057,KEGG_module,-
15129,b2058,KEGG_module,-
15130,b2059,KEGG_module,-
15131,b2060,KEGG_module,-
15132,b2061,KEGG_module,-
15133,b2062,KEGG_module,-
15134,b2063,KEGG_module,-
15135,b2064,KEGG_module,-
15136,b2065,KEGG_module,M00053
15137,b2066,KEGG_module,M00165
15138,b2066,KEGG_module,M00166
15139,b2067,KEGG_module,-
15140,b2068,KEGG_module,-
15141,b2069,KEGG_module,-
15142,b2070,KEGG_module,-
15143,b2071,KEGG_module,-
15144,b2072,KEGG_module,-
15145,b2073,KEGG_module,-
15146,b2074,KEGG_module,M00648
15147,b2074,KEGG_module,M00822
15148,b2075,KEGG_module,M00648
15149,b2076,KEGG_module,M00648
15150,b2077,KEGG_module,-
15151,b2078,KEGG_module,M00450
15152,b2078,KEGG_module,M00645
15153,b2078,KEGG_module,M00646
15154,b2078,KEGG_module,M00648
15155,b2079,KEGG_module,M00450
15156,b2079,KEGG_module,M00645
15157,b2079,KEGG_module,M00646
15158,b2079,KEGG_module,M00648
15159,b2079,KEGG_module,M00649
15160,b2079,KEGG_module,M00655
15161,b2080,KEGG_module,-
15162,b2081,KEGG_module,-
15163,b2082,KEGG_module,-
15164,b2085,KEGG_module,-
15165,b2086,KEGG_module,-
15166,b2088,KEGG_module,-
15167,b2089,KEGG_module,-
15168,b2091,KEGG_module,-
15169,b2093,KEGG_module,M00279
15170,b2094,KEGG_module,M00279
15171,b2095,KEGG_module,M00279
15172,b2096,KEGG_module,-
15173,b2097,KEGG_module,M00001
15174,b2097,KEGG_module,M00003
15175,b2098,KEGG_module,-
15176,b2099,KEGG_module,-
15177,b2100,KEGG_module,-
15178,b2101,KEGG_module,-
15179,b2102,KEGG_module,-
15180,b2103,KEGG_module,M00127
15181,b2104,KEGG_module,M00127
15182,b2105,KEGG_module,-
15183,b2106,KEGG_module,-
15184,b2107,KEGG_module,-
15185,b2108,KEGG_module,-
15186,b2109,KEGG_module,-
15187,b2110,KEGG_module,-
15188,b2111,KEGG_module,-
15189,b2112,KEGG_module,-
15190,b2113,KEGG_module,-
15191,b2114,KEGG_module,M00359
15192,b2114,KEGG_module,M00360
15193,b2115,KEGG_module,-
15194,b2118,KEGG_module,-
15195,b4541,KEGG_module,-
15196,b2119,KEGG_module,-
15197,b2120,KEGG_module,-
15198,b2121,KEGG_module,-
15199,b2122,KEGG_module,-
15200,b2123,KEGG_module,-
15201,b2124,KEGG_module,-
15202,b2125,KEGG_module,M00492
15203,b2126,KEGG_module,-
15204,b2127,KEGG_module,-
15205,b4542,KEGG_module,-
15206,b2128,KEGG_module,M00209
15207,b2129,KEGG_module,M00209
15208,b2130,KEGG_module,M00209
15209,b2131,KEGG_module,M00209
15210,b2132,KEGG_module,-
15211,b2133,KEGG_module,-
15212,b2134,KEGG_module,-
15213,b2135,KEGG_module,-
15214,b2136,KEGG_module,-
15215,b2137,KEGG_module,-
15216,b2140,KEGG_module,-
15217,b2141,KEGG_module,-
15218,b2142,KEGG_module,-
15219,b2143,KEGG_module,-
15220,b2144,KEGG_module,-
15221,b2145,KEGG_module,-
15222,b2146,KEGG_module,M00046
15223,b2147,KEGG_module,M00046
15224,b2148,KEGG_module,M00214
15225,b2149,KEGG_module,M00214
15226,b2149,KEGG_module,M00215
15227,b2149,KEGG_module,M00221
15228,b2150,KEGG_module,M00212
15229,b2150,KEGG_module,M00214
15230,b2150,KEGG_module,M00591
15231,b2150,KEGG_module,M00593
15232,b2151,KEGG_module,-
15233,b2152,KEGG_module,-
15234,b2153,KEGG_module,M00126
15235,b2153,KEGG_module,M00841
15236,b2153,KEGG_module,M00842
15237,b2153,KEGG_module,M00843
15238,b2154,KEGG_module,-
15239,b2155,KEGG_module,-
15240,b2156,KEGG_module,-
15241,b2157,KEGG_module,-
15242,b2158,KEGG_module,-
15243,b2159,KEGG_module,-
15244,b2160,KEGG_module,-
15245,b2161,KEGG_module,-
15246,b2162,KEGG_module,-
15247,b2163,KEGG_module,-
15248,b2164,KEGG_module,-
15249,b2165,KEGG_module,-
15250,b2166,KEGG_module,-
15251,b2167,KEGG_module,M00273
15252,b2168,KEGG_module,M00001
15253,b2168,KEGG_module,M00345
15254,b2169,KEGG_module,M00273
15255,b2170,KEGG_module,-
15256,b4502,KEGG_module,-
15257,b2171,KEGG_module,-
15258,b2172,KEGG_module,M00061
15259,b2173,KEGG_module,-
15260,b2174,KEGG_module,-
15261,b2175,KEGG_module,-
15262,b2176,KEGG_module,-
15263,b2177,KEGG_module,M00239
15264,b2177,KEGG_module,M00349
15265,b2178,KEGG_module,M00349
15266,b2179,KEGG_module,M00349
15267,b2180,KEGG_module,M00348
15268,b2180,KEGG_module,M00349
15269,b2180,KEGG_module,M00739
15270,b2181,KEGG_module,-
15271,b2182,KEGG_module,-
15272,b2183,KEGG_module,-
15273,b2184,KEGG_module,-
15274,b2185,KEGG_module,M00178
15275,b2186,KEGG_module,-
15276,b2187,KEGG_module,-
15277,b2188,KEGG_module,-
15278,b2192,KEGG_module,-
15279,b2193,KEGG_module,M00472
15280,b2194,KEGG_module,-
15281,b2195,KEGG_module,-
15282,b2196,KEGG_module,-
15283,b2197,KEGG_module,-
15284,b2198,KEGG_module,-
15285,b2199,KEGG_module,M00259
15286,b2200,KEGG_module,M00259
15287,b2201,KEGG_module,M00259
15288,b2202,KEGG_module,-
15289,b2203,KEGG_module,M00529
15290,b2203,KEGG_module,M00530
15291,b2204,KEGG_module,-
15292,b2205,KEGG_module,-
15293,b2206,KEGG_module,M00529
15294,b2206,KEGG_module,M00530
15295,b2207,KEGG_module,-
15296,b2208,KEGG_module,-
15297,b2209,KEGG_module,-
15298,b2210,KEGG_module,M00009
15299,b2210,KEGG_module,M00011
15300,b2211,KEGG_module,-
15301,b2212,KEGG_module,-
15302,b2213,KEGG_module,-
15303,b2214,KEGG_module,-
15304,b2215,KEGG_module,M00746
15305,b2216,KEGG_module,M00474
15306,b2217,KEGG_module,M00474
15307,b2218,KEGG_module,M00474
15308,b2219,KEGG_module,M00500
15309,b2220,KEGG_module,M00500
15310,b2221,KEGG_module,-
15311,b2222,KEGG_module,-
15312,b2223,KEGG_module,-
15313,b2224,KEGG_module,M00088
15314,b2224,KEGG_module,M00095
15315,b2224,KEGG_module,M00373
15316,b2224,KEGG_module,M00374
15317,b2224,KEGG_module,M00375
15318,b2225,KEGG_module,-
15319,b2226,KEGG_module,-
15320,b2229,KEGG_module,-
15321,b2230,KEGG_module,-
15322,b2231,KEGG_module,-
15323,b2232,KEGG_module,M00117
15324,b2233,KEGG_module,-
15325,b2234,KEGG_module,M00053
15326,b2235,KEGG_module,M00053
15327,b2236,KEGG_module,-
15328,b2237,KEGG_module,-
15329,b2239,KEGG_module,-
15330,b2240,KEGG_module,-
15331,b2241,KEGG_module,-
15332,b2242,KEGG_module,-
15333,b2243,KEGG_module,-
15334,b2244,KEGG_module,-
15335,b2245,KEGG_module,-
15336,b2246,KEGG_module,-
15337,b2247,KEGG_module,-
15338,b2248,KEGG_module,-
15339,b2249,KEGG_module,-
15340,b2250,KEGG_module,-
15341,b2251,KEGG_module,-
15342,b2252,KEGG_module,-
15343,b2253,KEGG_module,M00721
15344,b2253,KEGG_module,M00761
15345,b2254,KEGG_module,M00721
15346,b2254,KEGG_module,M00761
15347,b2255,KEGG_module,M00361
15348,b2255,KEGG_module,M00362
15349,b2255,KEGG_module,M00632
15350,b2255,KEGG_module,M00721
15351,b2255,KEGG_module,M00761
15352,b2256,KEGG_module,M00721
15353,b2256,KEGG_module,M00761
15354,b2257,KEGG_module,M00721
15355,b4544,KEGG_module,M00721
15356,b2258,KEGG_module,M00721
15357,b2259,KEGG_module,-
15358,b2260,KEGG_module,M00116
15359,b2261,KEGG_module,M00116
15360,b2262,KEGG_module,M00116
15361,b2263,KEGG_module,M00116
15362,b2264,KEGG_module,M00116
15363,b2265,KEGG_module,M00116
15364,b2266,KEGG_module,-
15365,b2267,KEGG_module,-
15366,b2268,KEGG_module,-
15367,b2269,KEGG_module,-
15368,b2270,KEGG_module,-
15369,b2271,KEGG_module,-
15370,b2272,KEGG_module,-
15371,b2273,KEGG_module,-
15372,b2274,KEGG_module,-
15373,b2275,KEGG_module,-
15374,b2276,KEGG_module,M00144
15375,b2277,KEGG_module,M00144
15376,b2278,KEGG_module,M00144
15377,b2279,KEGG_module,M00144
15378,b2280,KEGG_module,M00144
15379,b2281,KEGG_module,M00144
15380,b2282,KEGG_module,M00144
15381,b2283,KEGG_module,M00144
15382,b2284,KEGG_module,M00144
15383,b2285,KEGG_module,M00144
15384,b2286,KEGG_module,M00144
15385,b2287,KEGG_module,M00144
15386,b2288,KEGG_module,M00144
15387,b2289,KEGG_module,-
15388,b2290,KEGG_module,-
15389,b2291,KEGG_module,-
15390,b2292,KEGG_module,-
15391,b2293,KEGG_module,-
15392,b2294,KEGG_module,-
15393,b2295,KEGG_module,-
15394,b2296,KEGG_module,M00357
15395,b2296,KEGG_module,M00579
15396,b2297,KEGG_module,M00357
15397,b2297,KEGG_module,M00579
15398,b2298,KEGG_module,-
15399,b2299,KEGG_module,M00095
15400,b2299,KEGG_module,M00096
15401,b2299,KEGG_module,M00364
15402,b2299,KEGG_module,M00365
15403,b2299,KEGG_module,M00366
15404,b2299,KEGG_module,M00367
15405,b2300,KEGG_module,-
15406,b2301,KEGG_module,-
15407,b2302,KEGG_module,-
15408,b2303,KEGG_module,-
15409,b2304,KEGG_module,-
15410,b2305,KEGG_module,-
15411,b2306,KEGG_module,M00225
15412,b2306,KEGG_module,M00226
15413,b2306,KEGG_module,M00236
15414,b2307,KEGG_module,M00225
15415,b2307,KEGG_module,M00226
15416,b2308,KEGG_module,M00225
15417,b2308,KEGG_module,M00226
15418,b2308,KEGG_module,M00235
15419,b2309,KEGG_module,M00225
15420,b2309,KEGG_module,M00226
15421,b2309,KEGG_module,M00229
15422,b2310,KEGG_module,M00225
15423,b2310,KEGG_module,M00226
15424,b2310,KEGG_module,M00229
15425,b2311,KEGG_module,M00117
15426,b2312,KEGG_module,M00048
15427,b2313,KEGG_module,-
15428,b2314,KEGG_module,-
15429,b2315,KEGG_module,M00126
15430,b2315,KEGG_module,M00841
15431,b2316,KEGG_module,M00082
15432,b2316,KEGG_module,M00376
15433,b2317,KEGG_module,-
15434,b2318,KEGG_module,-
15435,b2319,KEGG_module,M00016
15436,b2319,KEGG_module,M00017
15437,b2319,KEGG_module,M00018
15438,b2319,KEGG_module,M00033
15439,b2319,KEGG_module,M00525
15440,b2319,KEGG_module,M00526
15441,b2319,KEGG_module,M00527
15442,b2320,KEGG_module,M00124
15443,b2321,KEGG_module,-
15444,b2322,KEGG_module,-
15445,b2323,KEGG_module,M00083
15446,b2323,KEGG_module,M00572
15447,b2324,KEGG_module,-
15448,b2325,KEGG_module,-
15449,b2326,KEGG_module,-
15450,b2327,KEGG_module,-
15451,b2328,KEGG_module,-
15452,b2329,KEGG_module,M00022
15453,b2330,KEGG_module,-
15454,b2331,KEGG_module,-
15455,b2332,KEGG_module,-
15456,b2333,KEGG_module,-
15457,b2334,KEGG_module,-
15458,b2335,KEGG_module,-
15459,b2336,KEGG_module,-
15460,b2339,KEGG_module,-
15461,b2340,KEGG_module,-
15462,b2341,KEGG_module,M00032
15463,b2341,KEGG_module,M00087
15464,b2342,KEGG_module,M00087
15465,b2342,KEGG_module,M00113
15466,b2343,KEGG_module,-
15467,b2344,KEGG_module,-
15468,b2345,KEGG_module,-
15469,b2346,KEGG_module,-
15470,b2347,KEGG_module,-
15471,b2349,KEGG_module,-
15472,b2350,KEGG_module,-
15473,b2351,KEGG_module,-
15474,b2352,KEGG_module,-
15475,b2354,KEGG_module,-
15476,b2356,KEGG_module,-
15477,b2357,KEGG_module,-
15478,b2358,KEGG_module,-
15479,b2359,KEGG_module,-
15480,b2360,KEGG_module,-
15481,b2361,KEGG_module,-
15482,b2362,KEGG_module,-
15483,b2363,KEGG_module,-
15484,b4545,KEGG_module,-
15485,b4501,KEGG_module,-
15486,b2364,KEGG_module,-
15487,b2365,KEGG_module,-
15488,b2366,KEGG_module,-
15489,b2367,KEGG_module,M00701
15490,b2367,KEGG_module,M00715
15491,b2368,KEGG_module,M00701
15492,b2369,KEGG_module,M00477
15493,b2369,KEGG_module,M00697
15494,b2370,KEGG_module,M00474
15495,b2370,KEGG_module,M00477
15496,b2371,KEGG_module,-
15497,b2372,KEGG_module,-
15498,b2373,KEGG_module,-
15499,b2374,KEGG_module,-
15500,b2375,KEGG_module,-
15501,b2377,KEGG_module,-
15502,b2378,KEGG_module,M00060
15503,b2379,KEGG_module,-
15504,b2380,KEGG_module,-
15505,b2381,KEGG_module,M00492
15506,b2382,KEGG_module,-
15507,b2383,KEGG_module,M00306
15508,b2384,KEGG_module,-
15509,b2385,KEGG_module,-
15510,b2386,KEGG_module,M00306
15511,b2387,KEGG_module,M00306
15512,b2388,KEGG_module,M00001
15513,b2388,KEGG_module,M00549
15514,b2389,KEGG_module,-
15515,b2390,KEGG_module,-
15516,b2392,KEGG_module,-
15517,b2393,KEGG_module,-
15518,b2394,KEGG_module,-
15519,b2395,KEGG_module,-
15520,b2398,KEGG_module,-
15521,b2399,KEGG_module,-
15522,b2400,KEGG_module,M00121
15523,b2400,KEGG_module,M00359
15524,b2400,KEGG_module,M00360
15525,b2405,KEGG_module,-
15526,b2406,KEGG_module,-
15527,b2407,KEGG_module,M00034
15528,b2408,KEGG_module,-
15529,b2409,KEGG_module,-
15530,b2410,KEGG_module,-
15531,b4546,KEGG_module,-
15532,b2411,KEGG_module,-
15533,b2412,KEGG_module,-
15534,b2413,KEGG_module,-
15535,b2414,KEGG_module,M00021
15536,b2415,KEGG_module,-
15537,b2416,KEGG_module,M00306
15538,b2417,KEGG_module,M00265
15539,b2417,KEGG_module,M00266
15540,b2417,KEGG_module,M00268
15541,b2417,KEGG_module,M00270
15542,b2417,KEGG_module,M00272
15543,b2417,KEGG_module,M00303
15544,b2417,KEGG_module,M00806
15545,b2418,KEGG_module,-
15546,b2419,KEGG_module,-
15547,b2420,KEGG_module,-
15548,b2421,KEGG_module,M00021
15549,b2422,KEGG_module,M00185
15550,b2423,KEGG_module,M00185
15551,b2424,KEGG_module,M00185
15552,b2425,KEGG_module,M00185
15553,b2426,KEGG_module,M00083
15554,b2426,KEGG_module,M00572
15555,b2427,KEGG_module,-
15556,b2428,KEGG_module,-
15557,b2429,KEGG_module,M00303
15558,b2430,KEGG_module,-
15559,b2431,KEGG_module,-
15560,b2432,KEGG_module,-
15561,b2433,KEGG_module,-
15562,b2434,KEGG_module,-
15563,b2435,KEGG_module,M00727
15564,b2436,KEGG_module,M00121
15565,b2437,KEGG_module,-
15566,b2438,KEGG_module,-
15567,b2439,KEGG_module,-
15568,b2440,KEGG_module,-
15569,b2441,KEGG_module,-
15570,b2442,KEGG_module,-
15571,b2451,KEGG_module,-
15572,b2452,KEGG_module,-
15573,b2453,KEGG_module,-
15574,b2454,KEGG_module,-
15575,b2455,KEGG_module,-
15576,b2456,KEGG_module,-
15577,b2457,KEGG_module,-
15578,b2458,KEGG_module,M00357
15579,b2458,KEGG_module,M00579
15580,b2459,KEGG_module,-
15581,b2460,KEGG_module,-
15582,b2461,KEGG_module,-
15583,b2462,KEGG_module,-
15584,b2463,KEGG_module,M00169
15585,b2463,KEGG_module,M00172
15586,b2464,KEGG_module,M00004
15587,b2464,KEGG_module,M00007
15588,b2465,KEGG_module,M00004
15589,b2465,KEGG_module,M00007
15590,b2465,KEGG_module,M00165
15591,b2465,KEGG_module,M00167
15592,b2466,KEGG_module,-
15593,b2467,KEGG_module,-
15594,b2468,KEGG_module,-
15595,b2469,KEGG_module,M00471
15596,b2469,KEGG_module,M00472
15597,b2470,KEGG_module,M00646
15598,b2471,KEGG_module,-
15599,b2472,KEGG_module,M00016
